475,1,1,document_number,VARCHAR2,14
475,1,2,line_item_number,NUMBER,6
475,1,3,member_id,VARCHAR2,12
475,1,4,age,NUMBER,8
475,1,5,sex,VARCHAR2,1
475,1,6,fin_period_date,DATE,10
475,1,7,claim_prov_key,NUMBER,8
475,1,8,claim_prov_id,VARCHAR2,11
475,1,9,beg_date,DATE,10
475,1,10,paid_amt,NUMBER,12
475,1,11,billed_amt,NUMBER,11
475,1,12,allowed_amt,NUMBER,11
475,1,13,days_supply,NUMBER,11
475,1,14,dispensing_fee_amt,NUMBER,11
475,1,15,quantity,NUMBER,11
475,1,16,drug_code,VARCHAR2,11
475,1,17,therapeutic_class,VARCHAR2,6
475,1,18,tc_section_code,VARCHAR2,3
475,1,19,formulary_ind,VARCHAR2,1
475,1,20,order_prov_key,NUMBER,8
475,1,21,order_prov_id,VARCHAR2,8
475,1,22,generic_code,VARCHAR2,5
475,1,23,generic_ind,VARCHAR2,1
475,1,24,copay_amt,NUMBER,11
475,1,25,coinsurance_amt,NUMBER,11
475,1,26,deductible_amt,NUMBER,11
475,1,27,PCP_Provider,VARCHAR2,65
475,1,28,PCP_prov_Pod_code,VARCHAR2,9
475,1,29,PCP_prov_Pod_name,VARCHAR2,24
475,1,30,PCP_prov_spec_code,VARCHAR2,9
475,1,31,PCP_prov_spec_desc,VARCHAR2,46
475,1,32,Ordering_Provider,VARCHAR2,65
475,1,33,Order_prov_Pod_code,VARCHAR2,10
475,1,34,Order_prov_Pod_name,VARCHAR2,24
475,1,35,Order_prov_spec_code,VARCHAR2,9
475,1,36,Order_prov_spec_desc,VARCHAR2,47
475,1,37,Claim_NPI,VARCHAR2,15
475,1,38,Order_NPI,VARCHAR2,15
