3428,1,1,SERV_NBR,VARCHAR2,16
3428,1,2,CLAIM_NBR,VARCHAR2,12
3428,1,3,LINE_NBR,VARCHAR2,4
3428,1,4,ADJ_TYPE,VARCHAR2,1
3428,1,5,MEMBER_NBR,VARCHAR2,12
3428,1,6,AMTALLOW_P,NUMBER,9
3428,1,7,AMTCHARGE,NUMBER,9
3428,1,8,AMTCOINS,NUMBER,9
3428,1,9,AMTCOPAY,NUMBER,9
3428,1,10,AMTDEDUCT,NUMBER,9
3428,1,11,AMTDENY_B,NUMBER,9
3428,1,12,AMTDENY_P,NUMBER,9
3428,1,13,AMTDISCOUNT,NUMBER,9
3428,1,14,AMTPAY,NUMBER,9
3428,1,15,AMTPAY_M,NUMBER,9
3428,1,16,AMTSAVING_COB,NUMBER,9
3428,1,17,CLAIM_TYPE,VARCHAR2,2
3428,1,18,DISCHARGE,VARCHAR2,2
3428,1,19,AUTH_IND,VARCHAR2,1
3428,1,20,DRG_NBR,VARCHAR2,4
3428,1,21,DIAG_NBR,VARCHAR2,8
3428,1,22,DIAG2_NBR,VARCHAR2,8
3428,1,23,DIAG3_NBR,VARCHAR2,8
3428,1,24,DIAG4_NBR,VARCHAR2,8
3428,1,25,DIAG5_NBR,VARCHAR2,8
3428,1,26,DIVISION_NBR,VARCHAR2,10
3428,1,27,EX_ARRAY,VARCHAR2,12
3428,1,28,NETWORK_CODE,VARCHAR2,3
3428,1,29,LOCATION,VARCHAR2,2
3428,1,30,MODIFIER,VARCHAR2,2
3428,1,31,MODIFIER2,VARCHAR2,2
3428,1,32,PAYTO,VARCHAR2,2
3428,1,33,REVENUE_CODE,NUMBER,5
3428,1,34,CAP_SERV_IND,VARCHAR2,1
3428,1,35,PROC_NBR,VARCHAR2,12
3428,1,36,PROC1_NBR,VARCHAR2,12
3428,1,37,PROC2_NBR,VARCHAR2,12
3428,1,38,PROC3_NBR,VARCHAR2,12
3428,1,39,PROG_NBR,VARCHAR2,2
3428,1,40,CARRIER,VARCHAR2,2
3428,1,41,REGION,VARCHAR2,2
3428,1,42,STATUS_X,VARCHAR2,2
3428,1,43,YMDADMIT,DATE,8
3428,1,44,YMDDISCHARGE,DATE,8
3428,1,45,YMDEFF,DATE,8
3428,1,46,YMDEND,DATE,8
3428,1,47,YMDENTERED,DATE,8
3428,1,48,YMDPAID,DATE,8
3428,1,49,YMDRCVD,DATE,8
3428,1,50,YMDCHECK,DATE,8
3428,1,51,CHECK_NBR,VARCHAR2,24
3428,1,52,AFF_NBR,VARCHAR2,16
3428,1,53,PROV_IRS_NBR,VARCHAR2,10
3428,1,54,NETWORK_PROV_IND,VARCHAR2,1
3428,1,55,PROF_FACILITY_CODE,VARCHAR2,1
3428,1,56,PROV_NAME,VARCHAR2,36
3428,1,57,PROV_SPEC1,VARCHAR2,2
3428,1,58,PROV_ADDRESS1,VARCHAR2,36
3428,1,59,PROV_ADDRESS2,VARCHAR2,36
3428,1,60,PROV_CITY,VARCHAR2,24
3428,1,61,PROV_STATE,VARCHAR2,2
3428,1,62,PROV_ZIP,VARCHAR2,5
3428,1,63,DIAGNOSIS_CODE_TYPE,VARCHAR2,5
3428,1,64,RECORD_TERMINATOR,VARCHAR2,1
3428,2,1,BEGIN_DATE,DATE,8
3428,2,2,END_DATE,DATE,8
3428,2,3,FILLER01,VARCHAR2,5
3428,2,4,RECORD_COUNT,NUMBER,10
3428,2,5,FILLER02,VARCHAR2,480
3428,2,6,CT_INDICATOR,VARCHAR2,1
