1887,1,3,CLAIMLINENUMBER,VARCHAR2,200
1887,1,4,CLMTYPE,VARCHAR2,200
1887,1,5,CLMTYPEDESC,VARCHAR2,200
1887,1,6,CLMCATEGORY,VARCHAR2,200
1887,1,7,MEMID,VARCHAR2,200
1887,1,8,REFLAG,VARCHAR2,200
1887,1,9,MEMLASTNAME,VARCHAR2,200
1887,1,39,SIXTHDIAGCODE,VARCHAR2,200
1887,1,38,FIFTHDIAGDESC,VARCHAR2,200
1887,1,40,SIXTHDIAGDESC,VARCHAR2,200
1887,1,41,SEVENTHDIAGCODE,VARCHAR2,200
1887,1,42,SEVENTHDIAGDESC,VARCHAR2,200
1887,1,43,EIGHTHDIAGCODE,VARCHAR2,200
1887,1,44,EIGHTDIAGDESC,VARCHAR2,200
1887,1,45,NINTHDIAGCODE,VARCHAR2,200
1887,1,46,NINTHDIAGDESC,VARCHAR2,200
1887,1,47,TENTHDIAGCODE,VARCHAR2,200
1887,1,48,TENTHDIAGDESC,VARCHAR2,200
1887,1,49,PROCCODE,VARCHAR2,200
1887,1,50,PROCDESC,VARCHAR2,200
1887,1,51,REVCODE,VARCHAR2,200
1887,1,52,DRGCODE,VARCHAR2,200
1887,1,53,MODIFIERCODE,VARCHAR2,200
1887,1,54,MODIFIERCODE2,VARCHAR2,200
1887,1,55,CLAIMSTATUS,VARCHAR2,200
1887,1,56,PROVID,VARCHAR2,200
1887,1,57,PROVNAME,VARCHAR2,200
1887,1,58,PROVIDERFIRSTNAME,VARCHAR2,200
1887,1,59,PROVIDERLASTNAME,VARCHAR2,200
1887,1,60,PROVIDERZIPCODE,VARCHAR2,200
1887,1,61,PROVNPI,VARCHAR2,200
1887,1,62,INNETWORK,VARCHAR2,200
1887,1,63,PARIND,VARCHAR2,200
1887,1,64,NETWORKTYPE,VARCHAR2,200
1887,1,65,SERVICEUNITS,VARCHAR2,200
1887,1,66,PAIDAMT,NUMBER,19
1887,1,67,BILLEDAMT,NUMBER,19
1887,1,68,ALLOWEDAMT,NUMBER,19
1887,1,69,COINSAMT,NUMBER,19
1887,1,70,COPAYAMT,NUMBER,19
1887,1,71,DEDUCTAMT,NUMBER,19
1887,1,72,NOTALLOWEDAMT,NUMBER,19
1887,1,73,COBAMT,NUMBER,19
1887,1,10,MEMFIRSTNAME,VARCHAR2,200
1887,1,11,GENDER,VARCHAR2,200
1887,1,12,DOB,DATE,10
1887,1,13,ADDR1,VARCHAR2,200
1887,1,14,ADDR2,VARCHAR2,200
1887,1,15,CITY,VARCHAR2,200
1887,1,16,MSTATE,VARCHAR2,200
1887,1,17,ZIPCOD,VARCHAR2,200
1887,1,18,HOMEPHONE,VARCHAR2,200
1887,1,19,WORKPHONE,VARCHAR2,200
1887,1,20,FROMDATE,DATE,10
1887,1,21,TODATE,DATE,10
1887,1,22,SERVICEDATE,DATE,10
1887,1,23,RCVDATE,DATE,10
1887,1,24,PAIDDATE,DATE,10
1887,1,25,BILLTYPE,VARCHAR2,200
1887,1,26,POSCODE,VARCHAR2,200
1887,1,27,SPECCODE,VARCHAR2,200
1887,1,28,SPECCODEDESC,VARCHAR2,200
1887,1,29,FIRSTDIAGCODE,VARCHAR2,200
1887,1,30,FIRSTDIAGDESC,VARCHAR2,200
1887,1,31,SECONDDIAGCODE,VARCHAR2,200
1887,1,1,SSN,VARCHAR2,200
1887,1,2,CLAIMNUM,VARCHAR2,200
1887,1,32,SECONDDIAGDESC,VARCHAR2,200
1887,1,33,THIRDDIAGCODE,VARCHAR2,200
1887,1,34,THIRDDIAGDESC,VARCHAR2,200
1887,1,35,FOURTHDIAGCODE,VARCHAR2,200
1887,1,36,FOURTHDIAGDESC,VARCHAR2,200
1887,1,37,FIFTHDIAGCODE,VARCHAR2,200
