3914,1,1,CLAIM_NO,VARCHAR2,12
3914,1,2,DCN_TYPE,VARCHAR2,1
3914,1,3,SSN,VARCHAR2,9
3914,1,4,PATIENT_RELATIONSHIP,VARCHAR2,2
3914,1,5,INDV_ID,VARCHAR2,2
3914,1,6,PATIENT_LAST_NAME,VARCHAR2,30
3914,1,7,PATIENT_FIRST_NAME,VARCHAR2,30
3914,1,8,PATIENT_DOB,DATE,8
3914,1,9,LINE_NO,VARCHAR2,2
3914,1,10,TREAMTNET_DATE,DATE,8
3914,1,11,PROCEDURE_CODE,VARCHAR2,5
3914,1,12,LINE_CODE,VARCHAR2,1
3914,1,13,FROM_TOOTH_CODE,VARCHAR2,2
3914,1,14,TO_TOOTH_CODE,VARCHAR2,2
3914,1,15,SURFACE1,VARCHAR2,2
3914,1,16,SURFACE2,VARCHAR2,2
3914,1,17,SURFACE3,VARCHAR2,2
3914,1,18,SURFACE4,VARCHAR2,2
3914,1,19,SURFACE5,VARCHAR2,2
3914,1,20,SURFACE6,VARCHAR2,2
3914,1,21,GROUP_ID,VARCHAR2,9
3914,1,22,SUBLOC_ID,VARCHAR2,9
3914,1,23,DIV_NO,VARCHAR2,4
3914,1,24,SUBMITTED_AMOUNT,NUMBER,9
3914,1,25,NET,NUMBER,9
3914,1,26,DEDUCT,NUMBER,9
3914,1,27,PATIENT_PAYS,NUMBER,9
3914,1,28,COPAYMENT,NUMBER,9
3914,1,29,ORTHO_IND,VARCHAR2,1
3914,1,30,PROVIDER_LICENSE,VARCHAR2,12
3914,1,31,PROVIDER_TIN,VARCHAR2,9
3914,1,32,PROVIDER_LAST_NAME,VARCHAR2,30
3914,1,33,PROVIDER_FIRST_NAME,VARCHAR2,30
3914,1,34,PROVIDER_ADDRESS,VARCHAR2,5
3914,1,35,PROVIDER_ZIP,VARCHAR2,9
3914,1,36,PROVIDER_STATE,VARCHAR2,2
3914,1,37,PROVIDER_SPECIALTY_CODE,VARCHAR2,3
3914,1,38,APPROVED,NUMBER,9
3914,1,39,ALLOWED,NUMBER,9
3914,1,40,COB_APPLIED,VARCHAR2,1
3914,1,41,GENDER,VARCHAR2,1
3914,1,42,PAID_DATE,DATE,8
3914,1,43,NETWORK,VARCHAR2,1
3914,1,44,ADJUSTMENT_CODE,VARCHAR2,1
3914,1,45,COB,NUMBER,9
3914,1,46,COPAY_PERCENT,VARCHAR2,3
3914,1,47,CALC_COINSURANCE,NUMBER,9
3914,1,48,PROVIDER_NPI,VARCHAR2,12
3914,1,49,FILLER1,VARCHAR2,17
3914,1,50,RECORD_IND1,VARCHAR2,1
3914,2,1,start_date,DATE,8
3914,2,2,end_date,DATE,8
3914,2,3,total_net_pay,VARCHAR2,10
3914,2,4,record_count,VARCHAR2,10
3914,2,5,filler2,VARCHAR2,338
3914,2,6,record_ind2,VARCHAR2,1
