3840,1,43,LN_PD_DT,DATE,150
3840,1,44,IYM,VARCHAR2,150
3840,1,45,PYM,VARCHAR2,150
3840,1,46,LN_LDOS,DATE,150
3840,1,47,CLM_DRG_CD,VARCHAR2,150
3840,1,48,DIAG_LN2,VARCHAR2,150
3840,1,49,DIAG_LN3,VARCHAR2,150
3840,1,50,DIAG_LN4,VARCHAR2,150
3840,1,51,DISCOUNT,NUMBER,150
3840,1,52,OI_PD1,NUMBER,150
3840,1,53,LNVOID,VARCHAR2,150
3840,1,54,PRV_ADR1,VARCHAR2,150
3840,1,55,PRV_ADR2,VARCHAR2,150
3840,1,56,PRV_CITY,VARCHAR2,150
3840,1,57,PRV_ST,VARCHAR2,150
3840,1,58,PRV_ZIP,VARCHAR2,150
3840,1,59,MOD,VARCHAR2,150
3840,1,60,SPEC_DSC,VARCHAR2,150
3840,1,61,LN_ITS_ACS,NUMBER,150
3840,1,62,DSCH_STAT,VARCHAR2,150
3840,1,63,BILLTYPE,VARCHAR2,150
3840,1,64,LEGACY_ORIGINAL_CLAIM_ID,VARCHAR2,150
3840,1,65,VOIDSORT,VARCHAR2,150
3840,1,66,SORTCARD,VARCHAR2,150
3840,1,67,SUB_PROD,VARCHAR2,150
3840,1,68,PROD_CATEGORY,VARCHAR2,150
3840,1,69,REFER_TIN,VARCHAR2,150
3840,1,70,BILLING_TIN,VARCHAR2,150
3840,1,71,REF_PROV_NAME,VARCHAR2,150
3840,1,72,MOD2,VARCHAR2,150
3840,1,73,MOD3,VARCHAR2,150
3840,1,74,DIAG_LN5,VARCHAR2,150
3840,1,75,DIAG_LN6,VARCHAR2,150
3840,1,76,DIAG_LN7,VARCHAR2,150
3840,1,77,DIAG_LN8,VARCHAR2,150
3840,1,78,DIAG_LN9,VARCHAR2,150
3840,1,79,DIAG_LN10,VARCHAR2,150
3840,1,80,TOS,VARCHAR2,150
3840,1,81,IN_OUT_IND,VARCHAR2,150
3840,1,82,IND_REND_TIN,VARCHAR2,150
3840,1,83,REND_FIRST_NAME,VARCHAR2,150
3840,1,84,REND_LAST_NAME,VARCHAR2,150
3840,1,85,HZNKEY,VARCHAR2,150
3840,1,86,ICD_VER_CD,VARCHAR2,150
3840,1,1,CLM_SRC_ID,VARCHAR2,150
3840,1,2,CLM_SRC_SYS_CD,VARCHAR2,150
3840,1,3,CLM_LN_SRC_ID,VARCHAR2,150
3840,1,4,MAIN,VARCHAR2,150
3840,1,5,SUBGRP,VARCHAR2,150
3840,1,6,MAJ_PROD,VARCHAR2,150
3840,1,7,HZN_ID,VARCHAR2,150
3840,1,8,SUBS_ID,VARCHAR2,150
3840,1,9,PAT_FNM,VARCHAR2,150
3840,1,10,PAT_LNM,VARCHAR2,150
3840,1,11,PAT_REL,VARCHAR2,150
3840,1,12,AGE,VARCHAR2,150
3840,1,13,DOB,DATE,150
3840,1,14,SEX,VARCHAR2,150
3840,1,15,SUB_ZIP,VARCHAR2,150
3840,1,16,REND_TIN,VARCHAR2,150
3840,1,17,REND_NPI,VARCHAR2,150
3840,1,18,REND_PROV,VARCHAR2,150
3840,1,19,PRV_SPEC,VARCHAR2,150
3840,1,20,LN_STAT,VARCHAR2,150
3840,1,21,PAR,VARCHAR2,150
3840,1,22,PAY_LVL,VARCHAR2,150
3840,1,23,ADRINSTPROF,VARCHAR2,150
3840,1,24,ER_FLAG,VARCHAR2,150
3840,1,25,LN_MNTL_HLTH_IND,VARCHAR2,150
3840,1,26,ADRPOS,VARCHAR2,150
3840,1,27,LN_FDOS,DATE,150
3840,1,28,ADMIT,DATE,150
3840,1,29,DISCH,DATE,150
3840,1,30,CLMLOS,NUMBER,150
3840,1,31,ADMITTED,NUMBER,150
3840,1,32,SVCS,NUMBER,150
3840,1,33,PROC_CD,VARCHAR2,150
3840,1,34,REVCD,VARCHAR2,150
3840,1,35,SURG1,VARCHAR2,150
3840,1,36,DIAG_LN1,VARCHAR2,150
3840,1,37,LN_CHG,NUMBER,150
3840,1,38,ALLW,NUMBER,150
3840,1,39,COINS,NUMBER,150
3840,1,40,COPAY,NUMBER,150
3840,1,41,DED,NUMBER,150
3840,1,42,LN_GRP_LIAB,NUMBER,150
3840,1,87,SUB_ID,VARCHAR2,150
