217,1,2,MEMBER_ID,VARCHAR2,11
217,1,3,MEM_NAME,VARCHAR2,120
217,1,4,MEM_DOB,DATE,8
217,1,5,MEM_GENDER,VARCHAR2,1
217,1,6,MEM_TYPE,VARCHAR2,2
217,1,7,MEM_ZIP,VARCHAR2,9
217,1,8,GROUP_ID,VARCHAR2,6
217,1,9,GROUP_NAME,VARCHAR2,30
217,1,10,CLAIM_NO,VARCHAR2,40
217,1,11,LINE_ID,VARCHAR2,5
217,1,12,CLAIM_TYPE,VARCHAR2,1
217,1,13,DOS_FROM,DATE,8
217,1,14,DOS_TO,DATE,8
217,1,15,ADMIT_DATE,DATE,8
217,1,16,DISCH_DATE,DATE,8
217,1,17,DISCH_STAT,VARCHAR2,3
217,1,18,BILL_TYPE,VARCHAR2,4
217,1,19,POS,VARCHAR2,2
217,1,20,DX_1,VARCHAR2,30
217,1,21,DX_2,VARCHAR2,30
217,1,22,DX_3,VARCHAR2,30
217,1,23,DX_4,VARCHAR2,30
217,1,24,DX_5,VARCHAR2,30
217,1,25,REVCODE,VARCHAR2,30
217,1,26,PROCCODE,VARCHAR2,30
217,1,27,QUANTITY,NUMBER,10
217,1,28,DEDUCT_AMT,NUMBER,12
217,1,29,COINSR_AMT,NUMBER,12
217,1,30,COPAY_AMT,NUMBER,12
217,1,31,NET_AMT,NUMBER,12
217,1,32,PAID_DATE,DATE,8
217,1,33,PROV_NAME,VARCHAR2,120
217,1,34,PROV_ZIP,VARCHAR2,5
217,1,35,PROV_LICNO,VARCHAR2,15
217,1,36,NETWORK,VARCHAR2,1
217,1,1,PAYER,VARCHAR2,50
217,1,37,ICD,NUMBER,1
