3310,1,1,VERSIONNUMBER,VARCHAR2,5
3310,1,2,CLAIMNUMBER,VARCHAR2,26
3310,1,3,SOURCEPAYORNAME,VARCHAR2,30
3310,1,4,GROUPNUMBER,VARCHAR2,12
3310,1,5,GROUPNAME,VARCHAR2,30
3310,1,6,MEMBERID,VARCHAR2,16
3310,1,7,SSN,VARCHAR2,9
3310,1,8,FULLNAME,VARCHAR2,34
3310,1,9,ADDRESS1,VARCHAR2,30
3310,1,10,ADDRESS2,VARCHAR2,30
3310,1,11,CITY,VARCHAR2,15
3310,1,12,STATE,VARCHAR2,2
3310,1,13,ZIP,VARCHAR2,10
3310,1,14,PROCESSEDDATE,DATE,8
3310,1,15,PATIENTID,VARCHAR2,16
3310,1,16,PTNAME,VARCHAR2,34
3310,1,17,PTNUMBER,VARCHAR2,15
3310,1,18,PTDOB,DATE,8
3310,1,19,PTGENDER,VARCHAR2,1
3310,1,20,PCPNAME,VARCHAR2,30
3310,1,21,DOSSTART,DATE,8
3310,1,22,DOSEND,DATE,8
3310,1,23,PROVIDERNAME,VARCHAR2,30
3310,1,24,PROVIDERADDRESS1,VARCHAR2,30
3310,1,25,PROVIDERADDRESS2,VARCHAR2,30
3310,1,26,PROVIDERCITY,VARCHAR2,15
3310,1,27,PROVIDERSTATE,VARCHAR2,2
3310,1,28,PROVIDERZIP,VARCHAR2,10
3310,1,29,PROVIDERTIN,VARCHAR2,11
3310,1,30,PROVIDERTINSUFFIX,VARCHAR2,3
3310,1,31,TOTALCOB,NUMBER,12
3310,1,32,DRG,VARCHAR2,3
3310,1,33,ADMITDX,VARCHAR2,8
3310,1,34,DISCHARGESTATUS,VARCHAR2,2
3310,1,35,TOTALCHARGE,NUMBER,12
3310,1,36,TOTALINELIGIBLE,NUMBER,12
3310,1,37,TOTALELIGIBLE,NUMBER,12
3310,1,38,TOTALPAIDBYOTHERINS,NUMBER,12
3310,1,39,TOTALDISCOUNT,NUMBER,12
3310,1,40,TOTALDEDUCTIBLE,NUMBER,12
3310,1,41,TOTALCOPAY,NUMBER,12
3310,1,42,ALLOWABLECHARGE,NUMBER,12
3310,1,43,TOTALMEMRESPONSIBILITY,NUMBER,12
3310,1,44,TOTALCHECK1,NUMBER,12
3310,1,45,PAYORPDDT,DATE,8
3310,1,46,LASTCHANGE,DATE,8
3310,1,47,OON_FLAG,VARCHAR2,1
3310,1,48,UNUSED1,VARCHAR2,12
3310,1,49,UNUSED2,VARCHAR2,30
3310,1,50,TOTALCOINSURANCE,NUMBER,12
3310,1,51,TOTALBENEFITDEDUCTIBLE,NUMBER,12
3310,1,52,TOTALPAID,NUMBER,12
3310,1,54,CLAIMRECEIVEDDATE,DATE,8
3310,1,55,UNUSED3,VARCHAR2,1
3310,1,56,UNUSED4,VARCHAR2,30
3310,1,57,PROVIDERINTSYSTEMID,VARCHAR2,14
3310,1,59,MEMBERALTERNATEKEY,VARCHAR2,30
3310,1,60,PATIENTALTERNATEKEY,VARCHAR2,30
3310,1,61,ICDTYPE,VARCHAR2,1
3310,1,53,CLAIMTYPE,VARCHAR2,2
3310,1,58,BNFTPLAN,VARCHAR2,5
3310,2,2,RECORD_COUNT,NUMBER,15
3310,2,3,PAID_AMOUNT,NUMBER,15
3310,2,1,TYPE,VARCHAR2,7
3310,3,2,RECORD_COUNT,NUMBER,15
3310,4,3,PAID_AMOUNT,NUMBER,15
