2363,1,1,SUB_ID,VARCHAR2,20
2363,1,2,DEP_ID,VARCHAR2,20
2363,1,3,BRTH_DT,DATE,10
2363,1,4,GNDR_CD,VARCHAR2,12
2363,1,5,REL_CD,VARCHAR2,7
2363,1,6,PROD_TYPE,VARCHAR2,20
2363,1,7,CLM_TYP,VARCHAR2,15
2363,1,8,CLM_ID,VARCHAR2,20
2363,1,9,LINE_NBR,VARCHAR2,20
2363,1,10,ADJ_NGR,VARCHAR2,21
2363,1,11,ADJ_TYP,VARCHAR2,40
2363,1,12,BILL_TYP,VARCHAR2,10
2363,1,13,PRIM_DIAG,VARCHAR2,40
2363,1,14,SEC_DIAG,VARCHAR2,20
2363,1,15,PROC_IND,VARCHAR2,40
2363,1,16,PROC_CD,VARCHAR2,20
2363,1,17,PROC_MOD,VARCHAR2,21
2363,1,18,PLACE_SERV,VARCHAR2,10
2363,1,19,SERV_QTY,VARCHAR2,15
2363,1,20,PD_DT,DATE,10
2363,1,21,ADMT_DT,DATE,10
2363,1,22,DISCH_DT,DATE,10
2363,1,23,DISCH_STAT,VARCHAR2,20
2363,1,24,PROV_TAX,VARCHAR2,15
2363,1,25,BLNG_NPI,VARCHAR2,20
2363,1,26,INRECPROV_NM,VARCHAR2,70
2363,1,27,PROV_LINE1_ADDR,VARCHAR2,40
2363,1,28,PROV_LINE2_ADDR,VARCHAR2,40
2363,1,29,ZIP_CD,VARCHAR2,20
2363,1,30,FILLER2,VARCHAR2,40
2363,1,31,PROV_TYPE,VARCHAR2,40
2363,1,32,NTWK_IND,VARCHAR2,40
2363,1,33,CAP_IND,VARCHAR2,20
2363,1,34,PAID_AMT,NUMBER,19
2363,1,35,CPAY_AMT,NUMBER,19
2363,1,36,DEDUCT_AMT,NUMBER,19
2363,1,37,COIN_AMT,NUMBER,19
2363,1,38,MED_IND,VARCHAR2,10
2363,1,39,GRP_ID,VARCHAR2,20
2363,1,40,SUBGRP_ID,VARCHAR2,20
2363,1,41,DEPT_NBR,VARCHAR2,10
2363,1,42,PKG_NBR,VARCHAR2,2
2363,1,43,PERSONID,VARCHAR2,10
2363,1,44,CB_AMT,NUMBER,19
2363,1,45,COB_CODE,VARCHAR2,10
2363,1,46,EMP_BRTH_DT,DATE,10
2363,1,47,EMP_GNDR,VARCHAR2,21
2363,1,48,RATE_CD,VARCHAR2,22
2363,1,49,EMP_ZIP_CD,VARCHAR2,10
2363,1,50,BIL_AMT,NUMBER,19
2363,1,51,EXCLUDED_AMT,NUMBER,19
2363,1,52,EXCL_RSN,VARCHAR2,10
2363,1,53,UNDIS_AMT,NUMBER,19
2363,1,54,DISCOUNT_AMT,NUMBER,19
2363,1,55,TRTRY_DIAG,VARCHAR2,20
2363,1,56,PCP_IND,VARCHAR2,20
2363,1,57,PCP_TAX_ID,VARCHAR2,15
2363,1,58,PCP_ZIP_CD,VARCHAR2,20
2363,1,59,PLACE_SERV_CD,VARCHAR2,20
2363,1,60,PROC_CD_2,VARCHAR2,20
2363,1,61,PROC_CD_2_IND,VARCHAR2,21
2363,1,62,PROVSPEC,VARCHAR2,22
2363,1,63,CASE_NM,VARCHAR2,23
2363,1,64,GRP_SFX_NM,VARCHAR2,45
2363,1,65,MBR_FIRST_NM,VARCHAR2,40
2363,1,66,MBR_LAST_NM,VARCHAR2,40
2363,1,67,MBR_ZIP,VARCHAR2,16
2363,1,68,GRP_CD,VARCHAR2,40
2363,1,69,HARDCODE_CHG_GROUPER_MDC,VARCHAR2,41
2363,1,70,CLM_FINAL_STATUS,VARCHAR2,20
2363,1,71,TOT_PAID_LOS,VARCHAR2,40
2363,1,72,CHG_GROUPER_MDC,VARCHAR2,40
2363,1,73,ONLN_SERV_TYPE,VARCHAR2,41
2363,1,74,CHG_REVENUE_CD,VARCHAR2,20
2363,1,75,CARRIER_FILLER3,VARCHAR2,20
2363,1,76,PLATFORM_FILLER4,VARCHAR2,15
