3413,1,114,DIAGCD8,VARCHAR2,10
3413,1,115,DIAGCDVER9,VARCHAR2,1
3413,1,116,DIAGCD9,VARCHAR2,10
3413,1,117,DIAGCDVER10,VARCHAR2,1
3413,1,118,DIAGCD10,VARCHAR2,10
3413,1,119,DIAGCDVER11,VARCHAR2,1
3413,1,120,DIAGCD11,VARCHAR2,10
3413,1,121,DIAGCDVER12,VARCHAR2,1
3413,1,122,DIAGCD12,VARCHAR2,10
3413,1,123,DIAGCDVER13,VARCHAR2,1
3413,1,124,DIAGCD13,VARCHAR2,10
3413,1,125,DIAGCDVER14,VARCHAR2,1
3413,1,126,DIAGCD14,VARCHAR2,10
3413,1,127,DIAGCDVER15,VARCHAR2,1
3413,1,128,DIAGCD15,VARCHAR2,10
3413,1,129,DIAGCDVER16,VARCHAR2,1
3413,1,130,DIAGCD16,VARCHAR2,10
3413,1,131,DIAGCDVER17,VARCHAR2,1
3413,1,132,DIAGCD17,VARCHAR2,10
3413,1,133,DIAGCDVER18,VARCHAR2,1
3413,1,134,DIAGCD18,VARCHAR2,10
3413,1,135,DIAGCDVER19,VARCHAR2,1
3413,1,136,DIAGCD19,VARCHAR2,10
3413,1,137,DIAGCDVER20,VARCHAR2,1
3413,1,138,DIAGCD20,VARCHAR2,10
3413,1,139,DIAGCDVER21,VARCHAR2,1
3413,1,140,DIAGCD21,VARCHAR2,10
3413,1,141,DIAGCDVER22,VARCHAR2,1
3413,1,142,DIAGCD22,VARCHAR2,10
3413,1,143,DIAGCDVER23,VARCHAR2,1
3413,1,144,DIAGCD23,VARCHAR2,10
3413,1,145,DIAGCDVER24,VARCHAR2,1
3413,1,146,DIAGCD24,VARCHAR2,10
3413,1,1,SBGROUP,VARCHAR2,5
3413,1,2,SBACCT,VARCHAR2,5
3413,1,3,SBGROUPNAME,VARCHAR2,30
3413,1,4,SBINSID,VARCHAR2,10
3413,1,5,SBFIRSTNAME,VARCHAR2,15
3413,1,6,SBLASTNAME,VARCHAR2,20
3413,1,7,SBINSADDR1,VARCHAR2,30
3413,1,8,SBINSADDR2,VARCHAR2,30
3413,1,9,SBINSCITY,VARCHAR2,20
3413,1,10,SBINSSTATE,VARCHAR2,2
3413,1,11,SBINSZIP5,VARCHAR2,5
3413,1,12,SBINSZIP4,VARCHAR2,4
3413,1,13,SBINSPHONE,VARCHAR2,14
3413,1,14,SBINSDOB,DATE,8
3413,1,15,SBINSSEX,VARCHAR2,1
3413,1,16,SBINSEFFDATE,DATE,8
3413,1,17,SBINSTERMDATE,DATE,8
3413,1,18,SBDEPSEQ,VARCHAR2,2
3413,1,19,SBPTSSN,VARCHAR2,10
3413,1,20,SBPTFIRSTNAME,VARCHAR2,15
3413,1,21,SBPTLASTNAME,VARCHAR2,20
3413,1,22,SBPTREL,VARCHAR2,16
3413,1,23,SBPTDOB,DATE,8
3413,1,58,SBREMARK2,VARCHAR2,2
3413,1,63,SBNUMSRV,VARCHAR2,4
3413,1,67,SBCOPAYAMT,NUMBER,12
3413,1,72,SBCLASSCODE,VARCHAR2,5
3413,1,77,SBCOINSURANCEPCT,VARCHAR2,3
3413,1,82,SBFORMLTR,VARCHAR2,2
3413,1,87,SBEMPCHKAMT,NUMBER,12
3413,1,91,SBOOPAPPLIEDAMT,NUMBER,12
3413,1,96,SBUPID,VARCHAR2,12
3413,1,101,DIAGCDVER2,VARCHAR2,1
3413,1,106,DIAGCD4,VARCHAR2,10
3413,1,110,DIAGCD6,VARCHAR2,10
3413,1,24,SBPTSEX,VARCHAR2,1
3413,1,25,SBPTTERMDATE,DATE,8
3413,1,26,SBPTEFFDATE,DATE,8
3413,1,27,SBPROVIDERNUM,VARCHAR2,12
3413,1,28,SBPROVIDERNAME,VARCHAR2,30
3413,1,29,SBPROVADDR1,VARCHAR2,30
3413,1,30,SBPROVADDR2,VARCHAR2,30
3413,1,31,SBPROVCITY,VARCHAR2,20
3413,1,32,SBPROVSTATE,VARCHAR2,2
3413,1,33,SBPROVZIP5,VARCHAR2,5
3413,1,34,SBPROVZIP4,VARCHAR2,4
3413,1,35,SBPROVPHONE,VARCHAR2,14
3413,1,36,SBPROVSPECCD,VARCHAR2,5
3413,1,37,SBPROVTYPECD,VARCHAR2,1
3413,1,38,SBCLMNUM,VARCHAR2,10
3413,1,39,SBDTINJURY,DATE,8
3413,1,40,FILLER,VARCHAR2,24
3413,1,41,SBPTACCTNUM,VARCHAR2,20
3413,1,42,SBCOBINDIC,VARCHAR2,3
3413,1,43,SBCOBAMTPD,NUMBER,12
3413,1,44,SBDATERCVD,DATE,8
3413,1,45,SBDATEISSUE,DATE,8
3413,1,46,SBCURRENTLINENUM,VARCHAR2,3
3413,1,47,SBBNFTTYPE,VARCHAR2,4
3413,1,48,SBCPT,VARCHAR2,5
3413,1,49,SBMODIFIER,VARCHAR2,2
3413,1,50,SBDATEINTREAT,DATE,8
3413,1,51,SBDATEOUTTREAT,DATE,8
3413,1,52,SBBILLAMT,NUMBER,12
3413,1,53,SBEXCLAMT,NUMBER,12
3413,1,54,SBCOVEREDAMT,NUMBER,12
3413,1,55,SBDEDUCTAMT,NUMBER,12
3413,1,56,SBPAYAMT,NUMBER,12
3413,1,57,SBREMARK1,VARCHAR2,2
3413,1,59,SBINOUTINDIC,VARCHAR2,3
3413,1,60,SBPOS,VARCHAR2,3
3413,1,61,SBASSIGNMENT,VARCHAR2,1
3413,1,62,SBPPONAME,VARCHAR2,15
3413,1,64,SBTYPESRV,VARCHAR2,3
3413,1,65,SBHOSPCODE,VARCHAR2,5
3413,1,66,SBPPODISCAMT,NUMBER,12
3413,1,68,SBSUBCAT,VARCHAR2,1
3413,1,69,SBPAIDDATE,DATE,8
3413,1,70,SBAGEATDOS,VARCHAR2,3
3413,1,71,SBCONTNUM,VARCHAR2,5
3413,1,73,SBDRGCODE,VARCHAR2,3
