1685,1,9,BIRTHDATE,DATE,10
1685,1,10,RESIDENCEEFFECTIVEDT,VARCHAR2,200
1685,1,11,MEMBERADDR1,VARCHAR2,200
1685,1,12,MEMBERADDR2,VARCHAR2,200
1685,1,13,MEMBERCITY,VARCHAR2,200
1685,1,14,MEMBERSTATE,VARCHAR2,200
1685,1,15,MEMBERZIP,VARCHAR2,200
1685,1,16,MEDICALCOVERAGELEVEL,VARCHAR2,200
1685,1,17,MEDICALCURRENTDATE,DATE,10
1685,1,18,MEDICALTERMDATE,DATE,10
1685,1,19,MEDICALAPPLYCOB,VARCHAR2,200
1685,1,20,MEDICALBENEFITPLAN,VARCHAR2,200
1685,1,21,DENTALCOVERAGELEVEL,VARCHAR2,200
1685,1,22,DENTALCURRENTDATE,DATE,10
1685,1,23,DENTALTERMDATE,DATE,10
1685,1,24,DENTALAPPLYCOB,VARCHAR2,200
1685,1,25,DENTALBENEFITPLAN,VARCHAR2,200
1685,1,26,PRESCRIPTIONCOVERAGELEVEL,VARCHAR2,200
1685,1,27,PRESCRIPTIONCURRENTDATE,DATE,10
1685,1,28,PRESCRIPTIONTERMDATE,DATE,10
1685,1,29,PRESCRIPTIONAPPLYCOB,VARCHAR2,200
1685,1,30,PRESCRIPTIONBENEFITPLAN,VARCHAR2,200
1685,1,31,VISIONCOVERAGELEVEL,VARCHAR2,200
1685,1,32,VISIONCURRENTDATE,DATE,10
1685,1,33,VISIONAPPLYCOB,VARCHAR2,200
1685,1,34,VISIONTERMDATE,DATE,10
1685,1,35,VISIONBENEFITPLAN,VARCHAR2,200
1685,1,36,STDCOVERAGELEVEL,VARCHAR2,200
1685,1,37,STDSTATUS,VARCHAR2,200
1685,1,38,STDAPPLYCOB,VARCHAR2,200
1685,1,39,STDTIER,VARCHAR2,200
1685,1,40,STDBENEFITPLAN,VARCHAR2,200
1685,1,41,BLKOFBUSID,VARCHAR2,200
1685,1,42,BLKOFBUSNAME,VARCHAR2,200
1685,1,43,CLIENT_ID,VARCHAR2,200
1685,1,44,CLIENTNAME,VARCHAR2,200
1685,1,45,LOCATIONID,VARCHAR2,200
1685,1,46,LOCATIONNAME,VARCHAR2,200
1685,1,47,MEMBERSSN,VARCHAR2,200
1685,1,48,STATUS,VARCHAR2,200
1685,1,49,cobflag,VARCHAR2,200
1685,1,50,uniquembrid,VARCHAR2,200
1685,1,51,patientid,VARCHAR2,200
1685,1,1,EMPLOYEEID,VARCHAR2,200
1685,1,2,MEMBERCERT,VARCHAR2,200
1685,1,3,DEPSEQUENCENUMBER,VARCHAR2,200
1685,1,4,RELATIONSHIP,VARCHAR2,200
1685,1,5,RELDESCRIPTION,VARCHAR2,200
1685,1,6,MEMBERFIRST,VARCHAR2,200
1685,1,7,MEMBERLAST,VARCHAR2,200
1685,1,8,MEMBERGENDER,VARCHAR2,200
