1605,1,1,versionnumber,VARCHAR2,5
1605,1,2,SourcePayorName,VARCHAR2,30
1605,1,3,memberid,VARCHAR2,16
1605,1,4,groupnumber,VARCHAR2,12
1605,1,5,groupname,VARCHAR2,30
1605,1,6,ssn,VARCHAR2,9
1605,1,7,dependentssn,VARCHAR2,9
1605,1,8,dependentnumber,VARCHAR2,16
1605,1,9,seqnumber,VARCHAR2,1
1605,1,10,status,VARCHAR2,1
1605,1,11,hiredate,DATE,8
1605,1,12,lastname,VARCHAR2,15
1605,1,13,firstname,VARCHAR2,15
1605,1,14,middlename,VARCHAR2,1
1605,1,15,gender,VARCHAR2,1
1605,1,16,address1,VARCHAR2,30
1605,1,17,address2,VARCHAR2,30
1605,1,18,city,VARCHAR2,15
1605,1,19,state,VARCHAR2,2
1605,1,20,zip,VARCHAR2,10
1605,1,21,location,VARCHAR2,3
1605,1,22,locationdesc,VARCHAR2,30
1605,1,24,pcpcode,VARCHAR2,14
1605,1,25,dob,DATE,8
1605,1,26,bnftplan,VARCHAR2,5
1605,1,28,relcode,VARCHAR2,2
1605,1,29,famtermdate,DATE,8
1605,1,30,indtermdate,DATE,8
1605,1,31,homephone,VARCHAR2,10
1605,1,33,pcpphone,VARCHAR2,10
1605,1,34,pcplocation,VARCHAR2,30
1605,2,1,TYPE,VARCHAR2,7
1605,2,2,RECORD_COUNT,NUMBER,15
1605,1,23,pcpname,VARCHAR2,30
1605,1,27,origeffdate,DATE,8
1605,1,32,providerintsystemid,VARCHAR2,14
