836,1,1,SSNTxt,VARCHAR2,50
836,1,2,ContractId,VARCHAR2,50
836,1,3,GroupId,VARCHAR2,50
836,1,4,BasicCd,VARCHAR2,50
836,1,5,ClassCd,VARCHAR2,50
836,1,6,RollId,VARCHAR2,50
836,1,7,LastNameTxt,VARCHAR2,50
836,1,8,MiddleInitialTxt,VARCHAR2,50
836,1,9,FirstNameTxt,VARCHAR2,50
836,1,10,BirthDt,Date,10
836,1,11,GenderCd,VARCHAR2,50
836,1,12,RelationshipCd,VARCHAR2,50
836,1,13,SubscriberLastName,VARCHAR2,50
836,1,14,SubscriberFirstName,VARCHAR2,50
836,1,15,Line1Txt,VARCHAR2,50
836,1,16,Line2Txt,VARCHAR2,50
836,1,17,CityTxt,VARCHAR2,50
836,1,18,StateCd,VARCHAR2,50
836,1,19,PostalCd,VARCHAR2,50
836,1,20,PostalPlus4Cd,VARCHAR2,50
836,1,21,CoverageFromDt,Date,10
836,1,22,CoverageThruDt,Date,10
836,1,23,CompanyCd,VARCHAR2,50
836,1,24,ContractMemberCd,VARCHAR2,50
836,2,1,DESCRIPTION,VARCHAR2,50
836,2,2,RECORD_COUNT,VARCHAR2,50
